,_allow_,MD_VB_DT,CD_IN,SubTrees,IN_CD,_meeting_,CD_NNS,_shall_allow_,Modal,_record_,_preferred_,Adverb,MD_VB_IN,VBP_VBN,JJ_JJ_NNS,_new_,DT_NN_TO,_game_,_substitutionary_,Length,NNS_MD,_defensive_,JJ_TO_VB,_conference_,_use_,_functionality_,VBG_CC,_cohort_,VB_DT_JJ,VB_IN,_access_,_interface_,VBN_TO_DT,CC_JJ,NN_NN_NN,_product_,VB_JJ,VB_NNS,_player_,_student_,NN_IN_CD,IN_CD_NNS,JJR_IN_CD,VB_IN_DT,_property_,Noun,NNS_MD_VB,TO_DT_NN,_including_,Verb,_sequence_,Adjective,_limited_,_authorized_,NN_TO,VB_JJ_IN,MD_RB_VB,Words,_100_,VBD_DT_NN,VBN_IN_CD,VBG_NN,VB_RB,JJ_MD,VBG_CC_RB,_hit_,CD_IN_DT,CC_NNS_TO,NN_TO_VB,_audit_report_,VB_DT_NN,_repair_facility_,NN_IN_NNS,DT_NNS_VBG,NN_VBD_DT,_list_,_preferred_repair_,_position_,NNS_TO,VB_DT,_add_,_search_,VBD_DT,_sinking_,_audit_report_shall_,_affecting_,_maximum_,DT_NN_CC,_product_shall_allow_,VB_VBN_IN,NNS_TO_VB,_product_shall_record_,WDT_VBZ,_original_,NN_NNS_CC,_lab_section_,TreeHeight,PRP_CC_PRP,_e_,NNS_RB_IN,RequirementText,ProjectID,Class,IsQuality,OnlyFunctional
55,0,1,0,3,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0.173913043,0,0.043478261,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,,1,F,0,1
56,0,1,0,3,0,0,0,0,0.052631579,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,0,0,0,0.052631579,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,,1,F,0,1
57,0,1,0,3,0,0,0,0,0.066666667,0,0,0,0,0,0,0,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,1,0,0.066666667,0,0.066666667,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,1,F,0,0
58,0,1,0,3,0,0,0,0,0.03125,0,0,0,0,0,0,0,1,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,1,0,0.0625,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,1,F,0,1
59,0,1,0,3,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045454545,0,1,0,0.090909091,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,1
60,0,1,0,3,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,1,F,0,1
61,0,1,0,3,0,0,0,0,0.090909091,0,0,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.181818182,0,0.090909091,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,1,F,0,1
62,0,1,0,3,0,0,0,0,0.090909091,0,0,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.181818182,0,0.090909091,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,1,F,0,1
63,0,1,0,3,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0.1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,1,F,0,0
64,0,1,0,3,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.125,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
65,0,1,0,3,0,0,0,0,0.0625,1,0,0,0,0,0,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
66,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
67,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0.071428571,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
68,0,1,0,4,0,0,0,0,0.064516129,0,0,0,1,0,0,0,1,0,0,160,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0.096774194,0,0.096774194,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,1
69,0,1,0,3,0,0,0,0,0.055555556,0,0,0,0,0,0,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055555556,0,1,0,0.111111111,0,0.055555556,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,0
70,0,1,0,3,0,0,0,0,0.058823529,0,0,0,0,0,0,0,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0.117647059,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
71,0,1,0,3,0,0,0,0,0.066666667,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.133333333,0,0.066666667,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
72,0,1,0,3,0,0,0,0,0.076923077,0,0,0,0,0,0,0,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0.076923077,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
73,0,1,0,3,1,0,0,0,0.055555556,0,0,0,0,0,0,0,1,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.055555556,0,0.055555556,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
74,0,1,0,3,0,0,0,0,0.071428571,1,0,0,0,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,1,0,0.142857143,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
75,0,1,0,3,0,0,0,0,0.076923077,0,0,0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0.153846154,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
76,0,1,0,3,0,0,0,0,0.033333333,0,0,0.033333333,0,0,0,0,1,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.366666667,0,0,0,0.066666667,0,0.033333333,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,,1,F,0,1
77,0,1,0,3,0,0,0,0,0.035714286,0,0,0,0,0,0,0,1,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,1,0.071428571,0,0.035714286,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,,1,F,0,0
78,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0.142857143,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
79,0,1,0,4,0,0,0,0,0.057692308,0,0,0.019230769,0,0,0,0,1,0,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,1,0,0.038461538,0,0.019230769,0,0,1,0,0,52,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,1,F,0,1
80,0,1,0,3,0,0,0,0,0.05,0,0,0,0,0,0,0,1,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0.05,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,0
81,0,1,0,3,0,0,0,0,0.037037037,0,0,0,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0.148148148,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
82,0,1,0,3,0,0,0,0,0.047619048,0,0,0,0,0,0,0,1,0,0,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.19047619,0,0.047619048,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,,1,F,0,1
83,0,1,0,3,0,0,0,0,0.055555556,0,0,0,0,0,0,0,1,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.166666667,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,1,F,0,1
84,0,1,0,4,0,0,0,0,0.05,0,0,0.025,0,0,0,0,1,0,0,250,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.125,1,1,0,0.025,0,0.05,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,,1,F,0,1
85,0,1,0,3,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,1,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0.03125,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,1,F,0,1
86,0,1,0,3,0,0,0,0,0.028571429,0,0,0,0,0,0,0,1,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.142857143,0,0,0,0.028571429,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,,1,F,0,1
87,0,1,0,2,0,0,0,0,0.052631579,0,0,0,0,0,0,0,1,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,0,0,0,0.157894737,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,0
88,0,1,0,3,0,0,1,0,0.045454545,0,0,0,0,0,0,0,1,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0.090909091,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,1,F,0,1
89,0,1,0,3,0,0,0,0,0.045454545,0,0,0,0,0,0,0,1,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0.136363636,0,0.045454545,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,0
90,0,1,0,3,0,0,0,0,0.045454545,0,0,0,0,0,0,0,1,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,1
91,0,1,0,3,0,0,0,0,0.055555556,0,0,0,0,0,0,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0.166666667,0,0.055555556,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,1,F,0,1
92,0,1,0,3,0,0,0,0,0.037037037,0,0,0,0,0,0,0,1,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.074074074,0,0,0,0.185185185,0,0.037037037,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,,1,F,0,0
93,0,1,0,3,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0,0,105,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.125,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,0
94,0,1,0,3,0,0,0,0,0.033333333,0,0,0,0,0,0,0,1,0,0,199,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.033333333,0,0.1,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,1,F,0,0
95,0,1,0,3,0,0,0,0,0.038461538,0,0,0,0,0,0,0,1,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.076923077,0,0,0,0.038461538,0,0.038461538,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,,1,F,0,1
96,0,1,0,3,0,0,0,0,0.047619048,0,0,0,0,0,0,0,1,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,0
97,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0.142857143,0,0.071428571,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,0
98,0,1,0,3,0,0,0,0,0.043478261,1,0,0,0,0,0,0,1,0,0,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.086956522,0,0,0,0.130434783,0,0.043478261,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
99,0,1,0,3,0,0,0,0,0.058823529,1,0,0,0,0,0,0,1,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0.117647059,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
100,0,1,0,3,0,0,0,0,0.071428571,0,0,0.035714286,0,0,0,0,1,0,0,147,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,1,0,0,0.035714286,0,0.035714286,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,,1,F,0,0
101,1,1,0,4,0,0,0,0,0.055555556,0,0,0.027777778,0,0,0,0,1,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.166666667,0,0.027777778,0,0,1,0,1,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,1,F,0,1
102,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.071428571,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
103,0,1,0,3,0,0,0,0,0.052631579,0,0,0,0,1,0,0,1,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0.157894737,0,0.052631579,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,1,F,0,1
104,0,1,0,3,0,0,0,0,0.066666667,0,0,0,0,0,0,0,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.066666667,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,1
105,0,1,0,3,0,0,0,0,0.058823529,0,0,0,0,0,0,0,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0.058823529,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
106,0,1,0,3,0,0,0,0,0.05,0,0,0,0,0,0,0,1,0,0,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,0,1,0,0.15,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
107,0,1,0,3,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.125,0,0.0625,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,1,F,0,1
108,0,1,0,3,0,0,0,0,0.05,0,0,0,0,0,0,0,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.1,0,0.05,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,,1,F,0,1
109,0,1,0,3,0,0,0,0,0.041666667,0,0,0,0,0,0,0,1,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.041666667,0,0.041666667,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,1,F,0,1
110,0,1,0,3,0,0,0,0,0.076923077,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0.153846154,0,0.076923077,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,1,F,0,1
111,0,1,0,3,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.0625,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
112,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0.142857143,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,1,F,0,1
113,0,1,0,3,0,0,0,0,0.071428571,0,0,0,0,0,0,0,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0.071428571,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,1,F,0,1
