,ProjectID,RequirementText,Class,IsFunctional,Length,AdvMod,AMod,AComp,DTreeHeight,Modal,Adjective,Noun,Adverb,Cardinal,CompSupAdj,CompSupAdv,Words,TreeHeight,SubTrees
186,4,'The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.   As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.  The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.',F,1,372,0,0,0,8,2,2,20,0,0,0,0,60,16,6
187,4,'The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.',F,1,433,0,2,1,15,2,1,4,0,5,1,0,74,29,7
188,4,'The Disputes System must prevent external users from requesting original receipts. Requests for original receipts are restricted to internal users.',F,1,149,0,4,0,5,1,4,5,0,0,0,0,20,9,6
189,4,' The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.',F,1,285,0,0,1,11,1,3,17,0,0,0,0,44,14,5
190,4,'The Disputes System shall allow the user to create or initiate a chargeback request.  The system must prompt the user to enter the required information to initiate a chargeback request. The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.',F,1,395,1,0,1,10,3,4,1,1,0,0,0,63,25,6
191,4,' The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.',F,1,292,0,0,1,8,2,3,15,0,0,0,0,45,10,6
192,4,'The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.',F,1,96,0,0,0,6,1,1,3,0,1,0,0,15,8,4
193,4,' The Disputes System shall accurately provide a list of possible reason codes for a given transaction.  The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.',F,1,300,1,2,0,12,2,2,3,1,0,0,0,49,16,7
194,4,'The Disputes System must provide the ability to view existing dispute cases.',F,1,78,0,0,0,5,1,0,1,0,0,0,0,12,10,4
195,4,' The Disputes System must provide Search functionality.  The search method must include the ability to search by (1) the dispute case number  (2) the merchant account number  (3) the cardmember account number and (4) the issuer number.  In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.',F,1,520,1,1,0,8,3,3,2,1,4,0,0,84,18,6
196,4,'A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.',F,1,293,0,0,2,7,4,4,6,0,0,0,0,56,15,6
197,4,'The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.',F,1,135,0,0,0,10,1,0,4,0,0,0,0,23,18,4
198,4,'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',F,1,258,0,0,0,8,2,1,3,0,0,0,0,49,12,6
199,4,' The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.',F,1,298,0,1,0,13,2,1,3,0,0,0,0,52,16,6
200,4,' For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.',F,1,280,0,2,0,10,2,4,1,0,0,0,0,48,13,8
201,4,'All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.',F,1,109,0,0,0,10,1,0,3,0,0,0,0,16,12,4
202,4,'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',F,1,110,0,1,0,7,1,0,2,0,1,0,0,19,12,4
203,5,'The product must support Internet Explorer 5.5 and above.',O,0,59,0,0,0,4,1,0,2,0,2,0,0,10,7,4
204,5,'The product must support Mozilla Firefox 1.0 and above.',O,0,57,0,0,0,4,1,0,2,0,2,0,0,10,6,4
205,5,'The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.',O,0,107,0,1,0,5,1,1,2,0,0,0,0,17,8,6
206,5,'The product shall run on the existing hardware for all environments.',O,0,70,0,0,0,6,1,0,1,0,0,0,0,11,7,4
207,5,'The product shall adhere to the corporate Architecture guidelines',O,0,67,0,0,0,5,1,1,1,1,0,0,0,9,6,3
208,5,'The product shall comply with corporate User Interface Guidelines',LF,0,67,0,0,0,5,1,1,3,0,0,0,0,9,7,3
209,5,'The product shall comply with corporate color scheme',LF,0,54,0,1,0,4,1,1,3,0,0,0,0,8,7,3
210,5,'The appearance of the product shall appear professional',LF,0,57,0,0,0,5,1,1,2,0,0,0,0,8,6,3
211,5,'The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.',US,0,152,0,0,1,7,2,1,4,0,1,0,0,25,13,6
212,5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',US,0,179,0,0,0,8,2,0,4,0,2,0,0,26,16,6
213,5,'Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.',US,0,101,0,0,2,5,2,1,2,0,1,0,0,17,9,6
214,5,'The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training',US,0,135,0,1,1,7,2,1,1,1,1,0,0,22,14,4
215,5,'The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.',US,0,118,1,0,0,6,2,0,1,1,1,0,0,20,11,6
216,5,'The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.',PE,0,128,0,1,0,5,2,1,4,1,2,1,0,22,10,6
217,5,'The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds',PE,0,143,0,2,0,5,1,1,1,1,2,1,0,23,9,3
218,5,'The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.',PE,0,137,0,1,0,4,2,1,5,0,2,0,0,23,9,6
219,5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',PE,0,111,0,1,0,4,2,1,3,0,2,0,0,18,8,6
220,5,'The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.',A,0,178,0,2,0,8,1,3,1,2,1,0,0,26,12,6
221,5,'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',A,0,111,0,2,0,5,2,1,4,1,2,1,0,20,9,6
222,5,'The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.',SC,0,120,0,1,0,6,2,2,2,1,2,0,0,22,11,6
223,5,' The average number of recycled parts records per day shall be 50 000.',SC,0,72,0,1,0,6,1,2,2,0,2,0,0,13,6,5
224,5,' The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',SC,0,100,0,2,0,8,1,2,2,0,3,0,0,18,13,5
225,5,' For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.',O,0,115,0,0,0,9,1,2,4,0,0,0,0,19,13,6
226,5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',O,0,96,0,0,0,5,1,0,1,2,2,0,0,16,8,4
227,5,'The maintenance of the product will fall within the established corporate maintenance windows.',O,0,96,0,2,0,5,1,1,1,0,0,0,0,13,7,4
228,5,'The product shall be supported using the corporate support center.',O,0,68,0,1,0,5,1,1,3,0,0,0,0,10,9,4
229,5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',O,0,126,0,0,0,5,1,1,3,0,0,0,0,17,8,4
230,5,'Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.',SE,0,129,0,2,0,5,2,1,3,1,0,0,0,19,7,6
231,5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',SE,0,162,0,1,0,5,1,2,9,1,0,0,0,23,7,6
232,5,'Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.',SE,0,160,0,2,0,7,2,2,4,2,0,0,0,24,11,6
233,5,'Only valid data shall be entered into the system.  No invalid data shall be entered into the system.',SE,0,102,0,2,0,4,2,1,1,1,0,0,0,18,9,6
234,5,'One insurance company shall not be able to view another insurance companys claim data.',SE,0,88,0,0,0,6,1,1,1,1,1,0,0,14,10,4
235,5,'The product shall free of computer viruses.',SE,0,45,0,0,0,4,1,0,1,0,0,0,0,7,7,4
236,5,'The system shall prevent malicious attacks including denial of service.',SE,0,73,0,1,0,6,1,1,1,0,0,0,0,10,10,4
237,5,'The product must comply with Sarbanes-Oxley.',L,0,46,0,0,0,4,1,0,2,0,0,0,0,7,7,4
238,5,'The product shall comply with the estimatics laws relating to recycled parts usage.',L,0,85,0,1,0,7,1,0,3,0,0,0,0,13,10,4
239,5,'The product shall comply with insurance regulations regarding claims processing.',L,0,82,0,0,0,4,1,0,2,0,0,0,0,10,9,4
240,5,' The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles',F,1,111,0,1,0,8,1,1,1,0,0,0,0,17,10,4
241,5,' The vehicle data shall include vehicle year  make  and model',F,1,63,0,0,0,3,1,0,1,0,0,0,0,10,6,4
242,5,' The vehicle location shall include street address  city  state  and zipcode',F,1,78,0,0,0,4,1,1,6,0,0,0,0,11,6,4
243,5,' The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.',F,1,102,0,0,1,5,1,2,6,0,0,0,0,17,9,5
244,5,'The search radius shall be between 1 and 30 miles',F,1,51,0,0,0,4,1,0,1,0,2,0,0,10,7,3
245,5,'The system shall locate the preferred repair facility with the highest ratings for the input criteria',F,1,103,0,2,0,6,1,1,2,0,0,1,0,16,8,3
246,5,'The adjuster shall enter the preferred repair facility on the estimate assignment.',F,1,84,0,1,0,5,1,1,5,0,0,0,0,12,7,4
247,5,'The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.',F,1,99,0,1,0,7,1,2,5,0,0,0,0,15,12,4
248,5,'The preferred repair facility shall be returned to the user.',F,1,62,0,1,0,4,1,1,3,0,0,0,0,10,8,4
249,5,'The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.',F,1,126,0,1,0,5,1,1,1,0,0,0,0,20,10,4
250,5,'The estimator shall search for available recycled parts using damaged vehicle parts information.',F,1,98,0,2,0,8,1,2,2,0,0,0,0,13,10,4
251,5,'The estimator shall search for available recycled parts using a list of preferred parts suppliers.',F,1,100,0,3,0,9,1,3,3,0,0,0,0,15,10,4
252,5,'The system shall search for available recycled parts for the supplied vehicle parts and suppliers.',F,1,100,0,2,0,7,1,3,3,0,0,0,0,15,9,4
253,5,'The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers',F,1,121,0,1,0,8,1,1,4,0,1,0,0,22,10,6
254,5,'The system shall retain the available recycled parts and suppliers returned from the search.',F,1,94,0,2,0,6,1,2,2,0,0,0,0,14,9,4
255,5,'The available recycled parts information and their suppliers shall be returned to the user.',F,1,93,0,2,0,4,1,2,2,0,0,0,0,14,8,4
256,5,'The estimator shall apply selected recycled parts to the collision estimate.',F,1,78,0,1,0,4,1,1,1,0,0,0,0,11,7,4
257,5,'The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.',F,1,108,0,2,0,4,1,2,2,1,0,0,0,17,9,4
258,5,'The adjuster shall review the collision estimate.',F,1,51,0,0,0,3,1,0,3,0,0,0,0,7,6,4
259,5,'The adjuster shall request a recycled parts audit of the collision estimate.',F,1,78,0,1,0,5,1,1,1,0,0,0,0,12,8,4
260,5,'The recycled parts search results provided to the estimator shall be retrieved by the system.',F,1,95,0,1,0,6,1,1,3,0,0,0,0,15,8,4
261,5,'The system shall generate an audit report based on the available recycled parts and the collision estimate.',F,1,109,0,2,0,7,1,2,1,0,0,0,0,17,10,4
262,5,'The audit report shall include the total number of recycled parts used in the estimate.',F,1,89,0,2,0,8,1,2,1,0,0,0,0,15,11,4
263,5,'The audit report shall include the number of available recycled parts from the original search results.',F,1,105,0,3,0,7,1,3,2,0,0,0,0,16,10,4
264,5,' The audit report shall include the percentage of available recycled parts used in the estimate ',F,1,98,0,2,0,8,1,2,1,0,0,0,0,15,11,4
265,5,'The audit report shall include the total score of the audit which sums the indivual line items.',F,1,97,0,2,0,8,1,2,1,0,0,0,0,17,12,4
266,5,'The audit report shall be displayed to the user.',F,1,50,0,0,0,4,1,0,3,0,0,0,0,9,8,4
267,5,'The audit report shall be available to other adjusters at later points in time.',F,1,81,0,2,1,5,1,3,2,0,0,0,0,14,9,4
268,5,'The user shall select to view the preferred repair facility ratings.',F,1,70,0,1,0,5,1,1,1,0,0,0,0,11,9,4
269,5,'The current repair facility ratings shall be displayed to the user.',F,1,69,0,1,0,4,1,1,1,0,0,0,0,11,8,4
270,5,'The system will display a blank set of ratings if there are not ratings yet defined.',F,1,86,1,1,0,5,1,1,2,2,0,0,0,16,11,4
271,5,'The user shall enter new ratings based on the audit report',F,1,60,0,1,0,6,1,1,1,0,0,0,0,11,9,3
272,5,'The ratings shall be from a scale of 1-10',F,1,43,0,0,0,7,1,0,1,0,2,0,0,10,7,3
273,5,'The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts',F,1,107,0,3,0,10,1,4,2,0,0,0,0,17,11,3
274,5,'The user shall select to save the preferred repair facility ratings.',F,1,70,0,1,0,5,1,1,1,0,0,0,0,11,9,4
275,5,'The preferred repair facility ratings shall be saved by the system.',F,1,69,0,1,0,4,1,1,1,0,0,0,0,11,8,4
276,6,' The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',O,0,213,0,3,0,8,1,3,2,0,0,1,0,36,13,5
277,6,'The product will function alongside server software on any operating system where the Java runtime can be installed.',O,0,118,1,0,0,8,2,0,1,2,0,0,0,18,10,4
278,6,'The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.',O,0,206,0,3,0,10,2,3,2,0,0,0,0,34,13,6
279,6,' The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.',O,0,157,0,1,0,7,1,1,1,0,0,0,0,23,9,6
280,6,' A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.',O,0,111,0,0,0,7,1,1,4,0,0,0,0,19,11,5
281,6,' The product’s Look and Feel shall be able to incorporate aspects of the customer’s organization such as logo  branding  and identity',LF,0,135,0,0,0,10,1,3,1,0,0,0,0,23,14,4
282,6,'The product shall have a conservative and professional appearance.',LF,0,68,0,1,0,4,1,2,2,0,0,0,0,9,7,4
283,6,'The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.',US,0,157,1,1,0,6,1,1,3,1,2,0,0,29,12,6
284,6,'The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.',US,0,136,1,0,1,8,2,2,2,1,2,0,0,25,14,6
285,6,'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',US,0,140,1,0,0,5,1,1,3,1,1,0,0,21,9,6
286,6,'The product shall allow the user to select a chosen language from one of the target market countries.',US,0,103,0,0,0,8,1,1,1,0,1,0,0,18,12,4
287,6,'The product shall allow for customization of start page and views preferences.',US,0,80,0,0,0,7,1,1,2,0,0,0,0,12,9,4
288,6,' An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.',US,0,229,3,1,0,7,2,1,5,3,1,1,0,36,12,6
289,6,'The product shall use a standard navigation menu familiar to most web users.',US,0,78,0,3,0,6,1,1,1,0,0,1,0,13,9,4
290,6,'The product shall allow for intuitive searching of available conference rooms.',US,0,80,0,2,0,6,1,2,1,0,0,0,0,11,9,4
291,6,'The product shall conform to the Americans with Disabilities Act.',US,0,67,0,0,0,5,1,0,1,0,0,0,0,10,10,4
292,6,'The response shall be fast enough to avoid interrupting the user’s flow of thought.  90% of tasks shall complete within 5 seconds.  98% of tasks shall complete within 8 seconds.',PE,0,179,0,0,0,7,3,2,4,1,4,0,0,31,15,6
293,6,' Aside from server failure  the software product shall achieve 99.99% up time.',A,0,80,1,0,0,5,1,1,4,1,2,0,0,13,8,6
294,6,'The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.',FT,0,147,0,0,0,10,1,0,1,0,0,0,0,22,12,4
295,6,' The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',SC,0,245,0,3,1,9,3,5,1,0,5,0,0,42,14,7
296,6,' The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.',SC,0,151,0,0,0,8,2,1,1,0,6,0,0,28,13,8
297,6,'The product shall be expected to operate for at least 5 years for each customer installation.',SC,0,95,0,0,0,7,1,1,1,0,1,1,0,16,12,4
298,6,'The product shall be used in office environments.',O,0,51,0,0,0,4,1,0,1,0,0,0,0,8,8,4
299,6,'The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',O,0,254,1,0,0,6,3,1,4,1,2,0,0,43,13,6
300,6,'The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.',O,0,189,1,1,0,7,2,3,2,1,1,0,0,27,11,6
301,6,'The product must be able to interface with various email servers. The product shall be able to send email.',O,0,108,0,1,0,6,2,3,1,0,0,0,0,19,11,6
302,6,'The product shall be available for distribution via the Internet as a binary or ZIP file.',O,0,91,0,0,1,7,1,1,2,0,0,0,0,16,10,4
303,6,'The product shall be available for distribution as a packaged CD.',O,0,67,0,0,1,7,1,1,3,0,0,0,0,11,10,4
304,6,' The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.',O,0,114,0,0,1,11,1,1,2,0,4,1,0,20,11,5
305,6,'A new user must be able to be added to the system within 10 minutes.  90% of new users are able to log into the system within 10 minutes.',US,0,139,0,1,0,6,1,4,3,0,3,0,0,29,12,6
306,6,'The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',MN,0,197,0,2,0,6,1,2,3,0,2,1,0,30,11,6
307,6,'The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the product’s software code.',MN,0,244,0,2,1,8,1,5,3,1,1,0,0,39,15,6
308,6,'Maintenance releases will be offered to customers once a year.  The releases shall take no longer than 5 minutes for 80% of the customer base to install.',MN,0,155,1,0,0,7,2,1,4,2,2,1,0,27,12,6
309,6,'Every registered user will have access to the product’s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',US,0,196,0,0,0,7,2,2,2,0,2,0,0,34,12,6
310,6,'The customer shall be able to easily integrate new building maps with the product throughout the product’s lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.',MN,0,233,1,2,1,9,2,7,1,1,0,0,0,38,13,6
311,6,' The product shall be translated into foreign languages other than the target market countries’ languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market’s language.',US,0,248,0,3,0,9,2,1,3,0,1,1,0,40,13,7
312,6,' The product is expected to integrate with multiple database management systems.  The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.',O,0,166,0,1,0,6,1,1,8,0,0,0,0,25,10,7
313,6,'The product shall be able to be installed in any operating environment within 2 days.',O,0,87,0,0,0,6,1,1,1,0,1,0,0,15,12,4
314,6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.',SE,0,235,0,2,0,8,3,4,2,1,1,0,0,38,11,6
315,6,'Only managers are able to perform search queries for reservations by user.  100% of all search queries for reservations by user shall be from logons of only management logons.',SE,0,177,0,1,0,6,1,4,3,1,1,0,0,29,11,6
316,6,'The product shall ensure that the database’s data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.',SE,0,206,0,1,0,8,2,1,3,0,0,0,0,35,13,6
317,6,'The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems’ data shall remain 100% uncorrupted each time malicious data is input into the product.',SE,0,199,0,2,1,5,2,4,3,0,1,0,0,31,13,6
318,6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',FT,0,253,0,3,1,8,2,5,4,1,1,0,0,41,15,5
319,6,'The product shall have the ability to receive automatic software updates as new threats emerge.  100% of customers will be able to receive automatic software updates transmitted to the installed product.',SE,0,205,0,3,0,8,2,5,4,0,1,0,0,31,15,5
320,6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',SC,0,199,0,0,1,6,2,1,2,0,1,0,0,32,11,6
321,6,'The product shall be able to display calendar dates and times according to the user’s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',US,0,225,0,0,1,8,2,3,3,0,1,0,0,39,14,6
322,6,'The product must be developed with the J2SE/J2EE programming language libraries',O,0,81,0,0,0,6,1,0,1,0,0,0,0,12,8,3
323,6,'The product shall record meeting entries.',F,1,43,0,0,0,3,1,0,1,0,0,0,0,6,6,4
324,6,'The product will notify employees of meeting invitations.',F,1,59,0,0,0,5,1,0,2,0,0,0,0,8,7,4
325,6,'The product shall have the ability to send meeting reminders to employees.',F,1,76,0,0,0,5,1,0,2,0,0,0,0,12,11,4
326,6,'The product shall assign the organizers contact information to each meeting they create.',F,1,90,0,0,0,6,1,0,1,0,0,0,0,13,10,4
327,6,'The product will record meeting acknowledgements.',F,1,51,0,0,0,3,1,0,1,0,0,0,0,6,6,4
328,6,'The product shall store new conference rooms.',F,1,47,0,1,0,3,1,1,1,0,0,0,0,7,6,4
329,6,'The product shall update existing conference rooms.',F,1,53,0,0,0,3,1,0,1,0,0,0,0,7,6,4
330,6,'The product will be able to delete conference rooms.',F,1,54,0,0,0,5,1,1,1,0,0,0,0,9,10,4
331,6,'The product shall be able to store new room equipment.',F,1,56,0,1,0,5,1,2,3,0,0,0,0,10,10,4
332,6,'The product will update existing room equipment.',F,1,50,0,0,0,3,1,1,3,0,0,0,0,7,6,4
333,6,'The product shall be able to delete room equipment.',F,1,53,0,0,0,5,1,1,3,0,0,0,0,9,10,4
334,6,'The product shall allow an organizer to invite other employees to meetings.',F,1,77,0,1,0,4,1,1,2,0,0,0,0,12,10,4
335,6,' Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.',F,1,138,0,0,0,7,1,0,9,0,0,0,0,23,12,6
336,6,'The product shall record the transportation status of equipment reserved.',F,1,75,0,0,0,4,1,0,4,0,0,0,0,10,9,4
337,6,'The product shall display a map of the company building showing conference room locations.',F,1,92,0,0,0,8,1,0,1,0,0,0,0,14,8,4
338,6,'The product shall record updated meeting agendas.',F,1,51,0,0,0,4,1,1,1,0,0,0,0,7,6,4
339,6,'The product shall send a meeting confirmation to the meeting organizer.',F,1,73,0,0,0,4,1,0,5,0,0,0,0,11,7,4
340,6,'The product shall display room equipment according to search parameters.',F,1,74,0,0,0,5,1,0,1,0,0,0,0,10,8,4
341,6,'The product shall display conference rooms according to search parameters.',F,1,76,0,0,0,5,1,0,2,0,0,0,0,10,8,4
342,6,'The product shall record different meeting types.',F,1,51,0,1,0,3,1,1,1,0,0,0,0,7,6,4
343,6,'The product shall record all the equipment that has been reserved.',F,1,68,0,0,0,4,1,0,2,0,0,0,0,11,11,4
344,6,'The product shall notify building personnel of equipment transport requests.',F,1,78,0,0,0,6,1,0,2,0,0,0,0,10,7,4
345,6,'The product will allow priviledged users to view meeting schedules in multiple reporting views.',F,1,97,0,1,0,6,1,1,3,0,0,0,0,14,10,4
346,6,'The product shall be able to send meeting notifications via different kinds of end-user specified methods.',F,1,108,0,1,0,9,1,2,3,0,0,0,0,17,13,4
347,6,'The product shall have a customizable Look and Feel.',F,1,54,0,0,0,3,1,1,1,0,0,0,0,9,6,4
348,6,'The product shall have an intuitive user interface.',F,1,53,0,1,0,4,1,1,3,0,0,0,0,8,6,4
349,6,'The product will display an available status for unreserved conference rooms.',F,1,79,0,2,0,5,1,2,1,0,0,0,0,11,8,4
350,7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',PE,0,111,0,1,0,7,1,1,1,0,2,1,0,18,10,4
351,7,'The System shall allow for a minimum of  6 users to work at the same time.',PE,0,76,0,1,0,5,1,1,1,0,1,0,0,16,11,4
352,7,'The System shall utilize currently owned computer equipment.',O,0,62,1,0,0,4,1,0,2,1,0,0,0,8,7,4
353,7,'The System shall be able to automatically backup business data and restore them on demand.',O,0,92,0,0,0,6,1,1,1,1,0,0,0,15,12,4
354,7,'The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.',SE,0,145,0,1,0,6,2,1,4,0,0,0,0,23,10,6
355,7,'The System shall granularly control access rights to all major subsystems.  It should be possible to assign access rights to all subsystems independently.',SE,0,156,2,1,1,6,2,2,4,2,0,0,0,23,11,6
356,7,'The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.',L,0,168,1,2,0,6,2,4,1,1,0,0,0,24,9,7
357,7,'The System shall not require additional third party licenses resulting in royalty fees.',O,0,89,0,2,0,6,1,2,2,1,0,0,0,13,9,4
358,7,'The System shall allow generation of Inventory Quantity Adjustment documents on demand.',F,1,89,0,0,0,7,1,0,1,0,0,0,0,12,10,4
359,7,'The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.',F,1,121,0,1,0,8,1,1,1,0,0,0,0,18,9,4
360,7,'The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.',F,1,133,1,2,0,6,1,3,1,1,0,0,0,17,9,4
361,7,' The System shall allow entering  storing and modifying product formulas.',F,1,75,0,0,0,6,1,0,1,0,0,0,0,10,9,5
362,7,' Product formulas shall allow use of semi-products  which have own formulas.',F,1,78,0,0,0,7,1,0,3,0,0,0,0,12,12,5
363,7,'Product formula ingredients shall allow defining substitutionary ingredients.',F,1,79,0,1,0,4,1,1,2,0,0,0,0,8,8,4
364,7,'Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.',F,1,98,1,1,0,4,1,1,1,1,0,0,0,12,8,4
365,7,'Formula substitutionary ingredients shall be kept in persisted order',F,1,70,0,2,0,4,1,2,1,0,0,0,0,9,8,3
366,7,' Product shall allow entering  storing and modifying product menus used by POS terminals.',F,1,91,0,0,0,9,1,0,2,0,0,0,0,13,12,5
367,7,'PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.',F,1,111,0,0,0,9,1,0,2,0,0,0,0,18,15,4
368,7,'PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.',F,1,120,0,0,0,6,1,0,3,0,0,0,0,18,11,4
369,7,'PME Subsystem shall allow for a product to exist in more than one submenu',F,1,75,0,0,0,8,1,1,2,0,1,1,0,14,11,4
370,7,'The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.',F,1,98,0,0,0,6,1,0,1,0,0,0,0,18,9,4
371,7,'The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.',F,1,122,0,1,0,7,1,1,3,0,0,0,0,17,10,4
372,7,'The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.',F,1,124,2,0,1,5,1,2,2,1,0,0,0,16,9,4
373,8,'Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.',PE,0,108,0,0,0,7,1,1,1,0,1,0,0,18,12,4
