,_allow_,MD_VB_DT,CD_IN,SubTrees,Adverb,CD_NNS,_meeting_,Modal,VB_IN,_preferred_,VBP_VBN,TO_DT_NN,NN_NN_CC,IN_CD_NNS,_authorized_,_clinical_,_access_,_interface_,_defensive_,IN_CD,JJ_JJ,_website_,_use_,_conference_,NNS_MD,_cohort_,CD_CD,_application_,_shall_allow_,VB_CC,DT_NN_TO,_product_,Noun,NN_NN_NN,DT_NN,DT_NNS,_record_,MD_VB_IN,VB_JJ,NN_IN_CD,VB_DT_JJ,_shall_include_,VB_NNS,_including_,CD_IN_DT,_player_,_ability_,_limited_,_include_,DT_JJ_JJ,_property_,NNS_MD_VB,_list_,VBN_TO_DT,JJ_IN,VB_JJ_IN,JJR_IN_CD,_sequence_,_new_,NN_TO_VB,NN_TO,VBD_DT,_student_,Verb,MD_RB_VB,Length,_maximum_,JJ_JJ_NNS,_search_,VB_DT_NN,JJ_CD,VBD_DT_NN,NN_IN_NNS,TreeHeight,_substitutionary_,NNS_TO_VB,NNS_IN_JJ,_lab_section_,VB_DT,CC_NNS_TO,VB_RB,NN_VBD_DT,JJ_MD,JJ_TO_VB,Words,CC_PRP_IN,IN_NN_IN,_preferred_repair_,CC_RB,VBZ_VBN,JJ_TO,_affecting_,_ensure_,VB_NN,_clinical_class_,VBG_VBG,VB_IN_DT,PRP_CC_PRP,DT_NNS_VBP,WDT_VBP_VBN,RequirementText,ProjectID,Class,IsQuality,IsFunctional
55,0,0,0,4,0.041666667,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.125,1,128,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,1
56,0,0,0,3,0.058823529,0,0,0.058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,1,96,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,F,1,0
57,0,0,0,7,0.043478261,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,122,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
58,0,0,0,3,0.055555556,1,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,119,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,F,1,0
59,0,0,0,3,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,154,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,F,1,1
60,0,1,0,3,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.172413793,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,179,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
61,0,1,0,3,0.028571429,0,0,0.057142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.085714286,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0,207,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,F,1,0
62,0,0,0,3,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.03125,0,219,0,0,0,1,0,0,0,18,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,F,1,0
63,0,0,0,5,0.0625,0,0,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34375,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.03125,1,208,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
64,0,0,0,5,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.04,0,188,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
65,0,0,0,3,0,1,0,0.034482759,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,174,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,F,1,0
66,0,0,0,7,0,0,0,0.030769231,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.030769231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.030769231,0,399,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,F,1,0
67,0,0,0,3,0,0,0,0.034482759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275862069,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.068965517,0,173,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
68,0,0,0,3,0.043478261,1,0,0.086956522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,1,130,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,F,0,1
69,0,0,0,3,0,0,0,0.03030303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,260,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1,F,0,1
70,0,0,0,4,0,1,0,0.037735849,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.037735849,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.056603774,0,334,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,F,1,0
71,0,0,0,4,0,1,0,0.051282051,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.076923077,0,230,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,F,1,0
72,0,1,0,3,0.014084507,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.197183099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.014084507,0,483,0,0,0,1,0,0,0,21,0,1,0,0,1,0,0,0,0,0,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,F,0,1
73,0,1,0,3,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105263158,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.052631579,0,132,0,0,0,1,0,0,0,13,0,1,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,F,0,1
74,0,1,0,3,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,111,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
75,1,0,0,3,0.028571429,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.114285714,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.028571429,0,232,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
76,1,0,0,3,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,140,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
77,1,0,0,3,0,0,0,0.043478261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,154,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
78,0,0,0,3,0,0,0,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,99,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,0
79,1,0,0,5,0.020833333,0,0,0.041666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.041666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.041666667,0,317,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
80,0,0,0,3,0,0,0,0.066666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.133333333,0,102,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
81,0,0,0,16,0.048780488,0,0,0.024390244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.073170732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,259,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
82,0,1,0,3,0.019417476,0,0,0.048543689,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.106796117,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.009708738,0,654,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,1
83,0,0,0,7,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.028571429,0,204,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,F,1,0
84,0,0,0,2,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,103,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
85,0,1,0,3,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.153846154,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,415,0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
86,0,0,0,2,0,0,0,0.071428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,100,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
87,0,0,0,3,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.238095238,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,122,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
88,0,0,0,3,0.037037037,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.074074074,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,176,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,1
89,0,0,0,3,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.071428571,0,84,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
90,0,1,0,3,0.055555556,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,138,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
91,0,1,0,2,0.055555556,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,135,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
92,0,0,0,3,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,77,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
93,0,0,0,3,0.037037037,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,193,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
94,0,1,0,3,0,0,0,0.055555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,118,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
95,0,0,0,4,0,0,0,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.12,0,136,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,0,1
96,0,0,0,3,0.0625,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.125,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1875,0,108,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
97,0,0,0,3,0.071428571,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.142857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,1,84,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
98,0,0,0,3,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.066666667,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,96,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,0,1
99,0,1,0,3,0,0,0,0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,163,1,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
100,0,1,0,3,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,94,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
101,0,0,0,4,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,159,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
102,0,0,0,3,0,1,0,0.083333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,61,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
103,0,0,0,3,0.066666667,1,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.133333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,166,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,0
104,0,1,0,5,0.032258065,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548387,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,182,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
105,0,1,0,5,0.029411765,0,0,0.029411765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264705882,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029411765,0,195,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
106,0,0,0,2,0,0,0,0.025641026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.025641026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.025641026,0,213,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
107,0,0,0,3,0,1,0,0.041666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.041666667,0,158,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
108,0,0,0,3,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.058823529,0,84,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
109,0,0,0,3,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,78,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
110,0,0,0,4,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,115,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,0
111,0,0,0,4,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,114,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,1,0
112,0,0,0,5,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0,108,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
113,0,0,0,3,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,97,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
