,CD_IN,VB_DT,_allow_,Adverb,MD_VB_NNS,NN_IN_CD,Adjective,MD_VB_DT,_use_,_interface_,SubTrees,_preferred_,NN_NNS,Length,_year_,VB_IN_DT,VB_TO,_player_,TO_DT_NN,_shall_allow_,_software_,VBG_TO,VB_DT_NN,_record_,NN_IN_IN,_able_,VB_JJ_IN,RB_NNS,NNS_IN_CD,MD_VB,IN_NNP,NN_IN_NNS,_report_,_reveal_,_functionality_,_operate_,CD_IN_DT,VB_VBN_IN,Verb,VB_IN,NN_TO_VB,VB_NNS,VB_NN_NNS,_meeting_,NNS_MD,_authorized_,_application_shall_,VBP_VBN,_response_time_,VB_CD,_search_,_product_shall_allow_,MD_VB_IN,NN_TO,Noun,_add_,_server_,_shall_,VB_DT_JJ,_prior_,_shall_let_,_training_,NNS_TO,Words,_2_,_student_,MD_VB_TO,Modal,NN_NNS_CC,JJR_IN,MD_VB_RB,JJR_IN_CD,IN_NNS,NNS_IN_DT,CD_NNS_CD,_cohort_,RB_JJ,_product_shall_record_,DT_NN_TO,_system_,_automatically_,WP_MD_VB,VB_RB_JJR,VBG_CC,NNS_IN,_saved_,_100_,IN_DT_NNS,TreeHeight,IN_CD_IN,NNS_CD,VB_NNS_WDT,VBN_IN_CD,_streaming_server_,_installed_,_hit_,NNS_CD_IN,VB_JJ_NN,TO_NN,TO_VB_NNS,RequirementText,ProjectID,Class,IsQuality,IsFunctional
55,0,1,0,0,0,0,0,1,0,0,3,0,0,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0,0,1,0,0,0,0,0,15,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
56,0,1,0,0,0,0,0.055555556,0,0,0,3,0,0,95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
57,0,1,0,0,0,0,0.105263158,0,0,0,3,0,0,111,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,1,0,0,0,0,0,19,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
58,0,1,0,0,0,0,0.083333333,0,0,0,3,0,0,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
59,0,0,0,0,0,0,0.071428571,0,0,0,3,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
60,0,0,0,0,0,0,0.076923077,0,0,0,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.153846154,0,0,1,0,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
61,0,0,0,0,0,0,0.076923077,0,0,0,3,0,1,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.153846154,0,0,1,0,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
62,0,0,0,0,0,0,0.071428571,0,0,0,3,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
63,0,0,0,0,0,0,0.071428571,0,0,0,3,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.214285714,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
64,0,1,0,0,0,0,0.095238095,0,0,0,3,0,1,115,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.095238095,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
65,0,1,0,0,0,0,0.125,0,0,0,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0625,0,0,1,1,0,0,0,0,16,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
66,0,1,0,0,0,0,0.083333333,1,0,0,3,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,0,0,1,1,0,0,0,0,24,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
67,0,0,0,0,0,0,0.111111111,0,0,0,3,0,0,60,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0,0,9,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
68,0,0,0,0,0,0,0.090909091,0,0,0,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,1
69,0,1,0,0,0,0,0.0625,0,0,0,3,0,0,94,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,16,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
70,0,1,0,0,0,0,0.090909091,0,0,0,3,0,1,67,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.181818182,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
71,0,1,0,0.037037037,0,0,0,1,0,0,4,0,1,165,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037037037,0,0,1,0,0,0,0,0,27,0,0,0,0.037037037,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
72,0,1,0,0,0,0,0.083333333,0,0,0,3,0,0,68,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
73,0,1,0,0,0,0,0.090909091,0,0,0,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
74,0,0,0,0,0,0,0,0,0,0,5,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,0,0,0,0,0,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
75,0,1,0,0.034482759,0,0,0,1,0,0,5,0,1,175,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034482759,0,0,1,0,0,0,0,0,29,0,0,0,0.034482759,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
76,0,1,0,0,0,0,0.076923077,0,0,0,3,0,0,75,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,1,0,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
77,0,1,0,0,0,0,0.083333333,0,0,0,3,0,0,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
78,0,0,0,0,0,0,0.045454545,0,0,0,5,0,0,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,1,0,0,0,0,0,22,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
79,0,1,0,0,0,0,0,1,0,0,5,0,1,122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,1,0,0,0,0,0,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
80,0,1,0,0,0,0,0.090909091,0,0,0,3,0,0,72,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.181818182,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
81,0,0,0,0,0,0,0.090909091,0,0,0,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,1
82,0,0,0,0,0,0,0.090909091,0,0,0,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0,0,1,0,0,0,0,0,22,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,,1,F,0,1
83,0,1,0,0,0,0,0.066666667,1,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,1,1,0,0,0,0,15,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
84,0,1,0,0,0,0,0,1,0,0,4,0,1,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,,1,F,0,1
85,0,1,0,0,0,0,0.076923077,0,0,0,3,0,0,77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,1,0,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
86,0,1,0,0,0,0,0.090909091,0,0,0,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
87,0,0,0,0,0,0,0,0,0,0,5,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,0,0,0,0,0,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
88,0,1,0,0,0,0,0,1,0,0,4,0,1,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055555556,0,0,1,0,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
89,0,0,0,0.090909091,0,0,0.090909091,0,0,0,3,0,1,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
90,0,0,0,0.111111111,0,0,0,0,0,0,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,9,0,0,0,0.111111111,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
91,0,0,0,0.055555556,0,0,0.055555556,0,0,0,3,0,1,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.055555556,0,0,1,0,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
92,1,0,0,0.05,0,0,0.15,0,0,0,2,0,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,1,0,0,0,0,0,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
93,0,1,0,0,0,0,0.230769231,1,0,0,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,1,1,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
94,0,1,0,0,0,0,0,1,0,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0,0,9,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
95,0,1,0,0,0,0,0.105263158,0,0,0,3,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,1,1,0,0,0,1,19,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
96,0,1,0,0,0,0,0.0625,0,0,0,3,0,1,95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0,0,0,0,1,16,0,0,0,0.0625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
97,0,1,0,0,0,0,0.047619048,1,0,0,3,0,0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
98,0,1,0,0,0,0,0,1,0,0,3,0,0,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,1,0,0,0,0,0,16,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
99,0,1,0,0,0,0,0,1,0,0,3,0,1,156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,0,0,1,0,0,0,0,0,24,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
100,0,1,0,0,0,0,0.076923077,0,0,0,3,0,1,81,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,1,0,0,0,0,0,13,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
101,0,1,0,0,0,0,0.090909091,0,0,0,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
102,0,1,0,0,0,0,0,1,0,0,3,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,8,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
103,0,1,0,0,0,0,0.05,0,0,0,3,0,1,128,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,0,0,0,0,1,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
104,0,1,0,0,0,0,0,1,0,0,5,0,0,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
105,0,1,0,0,0,0,0,1,0,0,4,0,1,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037037037,0,0,1,0,0,0,0,0,27,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
106,0,1,0,0,0,0,0,1,0,0,4,0,1,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038461538,0,0,1,0,0,0,0,0,26,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
107,0,1,0,0,0,0,0.071428571,0,0,0,3,0,1,90,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
108,0,1,0,0,0,0,0.083333333,0,0,0,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
109,0,1,0,0,0,0,0,1,0,0,5,0,0,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043478261,0,0,1,0,0,0,0,0,23,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
110,0,1,0,0,0,0,0,1,0,0,4,0,1,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0,0,1,0,0,0,0,0,22,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
111,0,0,0,0,0,0,0.083333333,0,0,0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
112,0,0,0,0,0,0,0.090909091,0,0,0,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
