,CD_IN,VB_DT,_allow_,Adverb,MD_VB_NNS,NN_IN_CD,Adjective,MD_VB_DT,_use_,_interface_,SubTrees,_preferred_,NN_NNS,Length,_year_,VB_IN_DT,VB_TO,_player_,TO_DT_NN,_shall_allow_,_software_,VBG_TO,VB_DT_NN,_record_,NN_IN_IN,_able_,VB_JJ_IN,RB_NNS,NNS_IN_CD,MD_VB,IN_NNP,NN_IN_NNS,_report_,_reveal_,_functionality_,_operate_,CD_IN_DT,VB_VBN_IN,Verb,VB_IN,NN_TO_VB,VB_NNS,VB_NN_NNS,_meeting_,NNS_MD,_authorized_,_application_shall_,VBP_VBN,_response_time_,VB_CD,_search_,_product_shall_allow_,MD_VB_IN,NN_TO,Noun,_add_,_server_,_shall_,VB_DT_JJ,_prior_,_shall_let_,_training_,NNS_TO,Words,_2_,_student_,MD_VB_TO,Modal,NN_NNS_CC,JJR_IN,MD_VB_RB,JJR_IN_CD,IN_NNS,NNS_IN_DT,CD_NNS_CD,_cohort_,RB_JJ,_product_shall_record_,DT_NN_TO,_system_,_automatically_,WP_MD_VB,VB_RB_JJR,VBG_CC,NNS_IN,_saved_,_100_,IN_DT_NNS,TreeHeight,IN_CD_IN,NNS_CD,VB_NNS_WDT,VBN_IN_CD,_streaming_server_,_installed_,_hit_,NNS_CD_IN,VB_JJ_NN,TO_NN,TO_VB_NNS,RequirementText,ProjectID,Class,IsQuality,IsFunctional
55,0,1,0,0.041666667,0,0,0.083333333,0,0,0,4,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,24,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
56,0,0,0,0.058823529,0,0,0.117647059,0,0,0,3,0,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,1,0,0,0,0,0,17,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
57,0,0,0,0.043478261,0,0,0,0,0,0,7,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0,0,1,0,0,0,0,0,23,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
58,0,0,0,0.055555556,0,0,0.055555556,0,0,0,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,1,0,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
59,0,0,0,0,0,0,0.16,0,0,0,3,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,1,0,0,0,0,0,25,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
60,0,1,0,0,0,0,0.137931034,1,0,0,3,0,1,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.034482759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.172413793,0,0,1,0,0,0,0,0,29,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
61,0,1,0,0.028571429,0,0,0.085714286,1,0,0,3,0,1,207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.085714286,0,0,1,1,0,0,0,0,35,0,0,0,0.057142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
62,0,1,0,0,0,0,0.03125,0,0,0,3,0,0,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,1,0,0,0,0,0,32,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
63,0,0,0,0.0625,0,0,0.0625,0,0,0,5,0,0,208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.34375,0,0,1,0,0,0,0,0,32,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
64,0,1,0,0,0,0,0.04,0,0,0,5,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0,0,1,0,0,0,0,0,25,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
65,0,0,0,0,0,1,0.034482759,0,0,0,3,0,1,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.034482759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,1,0,0,0,0,0,29,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
66,0,0,0,0,0,0,0.030769231,0,0,0,7,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769231,0,0,1,0,0,0,0,0,65,0,0,0,0.030769231,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
67,0,0,0,0,0,0,0.034482759,0,0,0,3,0,1,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275862069,0,0,1,0,0,0,0,0,29,0,0,0,0.034482759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
68,0,1,0,0.043478261,0,0,0.043478261,0,0,0,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.086956522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.043478261,0,0,1,0,0,0,0,0,23,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
69,0,0,0,0,0,0,0.03030303,0,0,0,3,0,1,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03030303,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.181818182,0,0,1,0,0,0,0,0,33,0,0,0,0.03030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
70,0,0,0,0,0,1,0.018867925,0,0,0,4,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.056603774,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.037735849,0,0,1,0,0,0,0,0,53,0,0,0,0.037735849,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
71,0,0,0,0,0,0,0.025641026,0,0,0,4,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,1,0,0,0,0,0,39,0,0,0,0.051282051,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
72,0,1,0,0.014084507,0,0,0.084507042,1,0,0,3,0,1,483,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.014084507,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.197183099,0,0,1,0,0,0,0,1,71,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
73,0,1,0,0,0,0,0.052631579,1,0,0,3,0,1,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.105263158,0,0,1,0,0,0,0,1,19,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
74,0,1,0,0,0,0,0,1,0,0,3,0,0,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,1,0,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
75,0,1,1,0.028571429,0,0,0.057142857,0,0,0,3,0,0,232,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.028571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.114285714,0,0,1,0,0,0,0,0,35,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
76,0,1,1,0,0,0,0.047619048,0,0,0,3,0,0,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
77,0,1,1,0,0,0,0.086956522,0,0,0,3,0,0,154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0,0,1,0,0,0,0,0,23,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
78,0,1,0,0,0,0,0.125,0,0,0,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,1,0,0,0,0,0,16,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,,1,F,1,0
79,0,1,1,0.020833333,0,0,0.083333333,0,0,0,5,0,1,317,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,0,0,1,0,0,0,0,0,48,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,,1,F,1,1
80,0,0,0,0,0,0,0.133333333,0,0,0,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.133333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,1,0,0,0,0,0,15,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
81,0,1,0,0.048780488,0,0,0.048780488,0,0,0,16,0,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,1,0,0,0,0,0,41,0,0,0,0.024390244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
82,0,1,0,0.019417476,0,0,0.116504854,1,0,0,3,0,1,654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.009708738,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.106796117,0,0,1,0,0,0,0,0,103,0,0,0,0.048543689,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
83,0,0,0,0,0,0,0.028571429,0,0,0,7,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.028571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.028571429,0,0,1,0,0,0,0,0,35,0,0,0,0.085714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
84,0,0,0,0,0,0,0.105263158,0,0,0,2,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,1,0,0,0,0,0,19,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,,1,F,1,0
85,0,1,0,0,0,1,0.019230769,1,0,0,3,0,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,1,1,0,0,0,0,52,0,0,0,0.019230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,1
86,0,0,0,0,0,0,0,0,0,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
87,0,0,0,0,0,1,0,0,0,0,3,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,1,0,0,0,0,0,21,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
88,0,1,0,0.037037037,0,0,0.074074074,0,0,0,3,0,0,176,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.037037037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0,0,1,0,0,0,0,0,27,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
89,0,0,0,0,0,0,0.142857143,0,0,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.071428571,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
90,0,1,0,0.055555556,0,0,0.111111111,1,0,0,3,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,1,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
91,0,1,0,0.055555556,0,0,0.111111111,1,0,0,2,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,1,1,0,0,0,0,18,0,0,0,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
92,0,0,0,0,0,0,0,0,0,0,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090909091,0,0,1,0,0,0,0,0,11,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
93,0,0,0,0.037037037,0,0,0.111111111,0,0,0,3,0,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.074074074,0,0,1,0,0,0,0,0,27,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
94,0,1,0,0,0,0,0.055555556,1,0,0,3,0,1,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,1,0,0,0,0,1,18,0,0,0,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
95,0,1,0,0,0,0,0.12,0,0,0,4,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,1,0,0,0,0,0,25,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
96,0,0,0,0.0625,0,0,0.0625,0,0,0,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0,0,0,0,0,16,0,0,0,0.1875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
97,0,0,0,0.071428571,0,0,0.071428571,0,0,0,3,0,1,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.142857143,0,0,1,0,0,0,0,0,14,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
98,0,1,0,0,0,0,0.2,0,0,0,3,0,0,96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.066666667,0,0,1,0,0,0,0,0,15,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,1
99,0,1,0,0,0,0,0.08,1,0,0,3,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,1,1,0,0,0,0,25,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
100,0,1,0,0,0,0,0.125,1,0,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,1,0,0,0,0,16,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
101,0,0,0,0,0,0,0.068965517,0,0,0,4,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.034482759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.137931034,0,0,1,0,0,0,0,0,29,0,0,0,0.068965517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,1
102,0,0,0,0,0,1,0.083333333,0,0,0,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
103,0,0,0,0.066666667,0,0,0.1,0,0,0,3,0,0,166,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.133333333,0,0,1,0,0,0,0,0,30,0,0,0,0.033333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
104,0,1,0,0.032258065,0,0,0.032258065,1,0,0,5,0,0,182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548387,0,0,1,1,0,0,0,0,31,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
105,0,1,0,0.029411765,0,0,0.029411765,1,0,0,5,0,0,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.264705882,0,0,1,1,0,0,0,0,34,1,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
106,0,0,0,0,0,0,0.025641026,0,0,0,2,0,1,213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.025641026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,1,0,0,0,0,0,39,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
107,0,0,0,0,0,1,0.125,0,0,0,3,0,1,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,24,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
108,0,0,0,0,0,0,0.058823529,0,0,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,1,0,0,0,0,0,17,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
109,0,0,0,0,0,0,0,0,0,0,3,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,0,0,1,0,0,0,0,0,12,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
110,0,0,0,0,0,0,0.045454545,0,0,0,4,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0,0,1,0,0,0,0,0,22,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
111,0,0,0,0,0,0,0.045454545,0,0,0,4,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0,0,1,0,0,0,0,0,22,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
112,0,0,0,0,0,0,0.05,0,0,0,5,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,20,0,0,0,0.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
