,CD_IN,MD_VB_DT,NN_IN_CD,_allow_,SubTrees,Noun,_interface_,VB_JJ_IN,Adverb,VB_DT,_use_,VB_TO,VB_CD,_meeting_,MD_VB,VB_IN,Modal,_shall_allow_,TO_DT_NN,MD_VB_NNS,_preferred_,MD_VB_RB,RB_NNS,VBG_TO,_status_,_software_,Adjective,VBN_IN_NNS,NNS_IN_DT,_report_,VB_DT_NN,IN_NN_NN,VB_CC,_access_,_let_,VB_NNS,CD_IN_DT,NN_NN_CC,_limited_,NN_NNS,NN_TO,Verb,VB_NN_NNS,VBP_VBN,VBN_TO_VB,NNS_MD,_operate_,_server_,Length,DT_NN,MD_VB_IN,_player_,NN_CD_IN,NN_IN_NNS,_response_time_,_handle_,_streaming_server_,_shall_include_,VB_VBN_IN,CD_NNS_CD,_automatically_,NN_TO_VB,VB_DT_JJ,Words,_include_,_team_,_product_shall_allow_,NNS_IN_CD,IN_VBN_IN,_application_shall_,VBN_NN,DT_VBG,_hit_,RB_JJ,_authorized_,_prior_,NN_NNS_CC,_shall_,NNS_TO,JJR_IN_CD,_search_,NNS_NNS,IN_NN_IN,_record_,NNS_IN_JJ,_ability_,CC_JJ_NN,_installed_,_including_,JJ_MD,DT_JJ_JJ,JJR_IN,VB_TO_DT,VB_CD_NNS,CD_NN,_cohort_,CD_CD,IN_NNS,WP_MD_VB,DT_NN_TO,RequirementText,ProjectID,Class,OnlyQuality,IsFunctional
55,0,1,0,0,3,0.466666667,0,0,0,1,0,0,0,0,1,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
56,0,0,0,0,3,0.111111111,0,0,0,1,0,0,0,0,1,0,0.055555556,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,1,0,0,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
57,0,0,0,0,3,0.052631579,0,0,0,1,0,0,0,0,1,0,0.052631579,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
58,0,0,0,0,3,0.083333333,0,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
59,0,0,0,0,3,0.142857143,0,0,0,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
60,0,0,0,0,3,0.153846154,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
61,0,0,0,0,3,0.153846154,0,0,0,0,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076923077,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
62,0,0,0,0,3,0.142857143,0,0,0,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
63,0,0,0,0,3,0.214285714,0,0,0,0,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.071428571,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
64,0,0,0,0,3,0.095238095,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,1,0,0,0.095238095,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.047619048,0,0,0,1,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
65,0,0,0,0,3,0.0625,0,0,0,1,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,1,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
66,0,1,0,0,3,0.041666667,0,0,0,1,0,0,0,0,1,0,0.041666667,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,0,0,0,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
67,0,0,0,0,3,0.111111111,0,0,0,0,0,0,0,0,1,0,0.111111111,0,0,0,0,0,0,0,0,1,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
68,0,0,0,0,3,0.090909091,0,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.181818182,0,0,0,1,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
69,0,0,0,0,3,0.25,0,0,0,1,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
70,0,0,0,0,3,0.181818182,0,0,0,1,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,1,0.090909091,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.181818182,0,0,0,1,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
71,0,1,0,0,4,0.037037037,0,0,0.037037037,1,0,0,0,0,1,0,0.037037037,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.037037037,0,0,0,0,0,0,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
72,0,0,0,0,3,0.166666667,0,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
73,0,0,0,0,3,0.090909091,0,0,0,1,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
74,0,0,0,0,5,0.05,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
75,0,1,0,0,5,0.034482759,0,0,0.034482759,1,0,0,0,0,1,0,0.034482759,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.034482759,0,0,0,0,0,0,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
76,0,0,0,0,3,0.307692308,0,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,1,0.076923077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
77,0,0,0,0,3,0.083333333,0,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
78,0,0,0,0,5,0.045454545,0,0,0,0,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,0,0,1,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
79,0,1,0,0,5,0.05,0,0,0,1,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.05,0,0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
80,0,0,0,0,3,0.181818182,0,0,0,1,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,1,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
81,0,0,0,0,3,0.090909091,0,0,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.181818182,0,0,0,1,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
82,0,0,0,0,3,0.045454545,0,0,0,0,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.045454545,0,0,0,1,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
83,0,1,0,0,2,0.066666667,0,0,0,1,0,0,0,0,1,0,0.066666667,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
84,0,1,0,0,4,0.047619048,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.047619048,0,0,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
85,0,0,0,0,3,0.307692308,0,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
86,0,0,0,0,3,0.090909091,0,0,0,1,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
87,0,0,0,0,5,0.05,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
88,0,1,0,0,4,0.055555556,0,0,0,1,0,0,0,0,1,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.055555556,0,0,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
89,0,0,0,0,3,0.090909091,0,0,0.090909091,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.181818182,1,0,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
90,0,0,0,0,3,0.333333333,0,0,0.111111111,0,0,0,0,0,1,0,0.111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
91,0,0,0,0,3,0.055555556,0,0,0.055555556,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111,1,0,0,1,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
92,1,0,0,0,2,0.05,0,0,0.05,0,0,0,1,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
93,0,1,0,0,3,0.076923077,0,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,F,0,0
94,0,1,0,0,3,0.111111111,0,0,0,1,0,0,0,0,1,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
95,0,0,0,0,3,0.105263158,0,1,0,1,0,0,0,0,1,0,0.052631579,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105263158,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
96,0,0,0,0,3,0.125,0,1,0,1,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,F,0,0
97,0,1,0,0,3,0.333333333,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,F,0,0
98,0,1,0,0,3,0.0625,0,0,0,1,0,0,0,0,1,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
99,0,1,0,0,3,0.041666667,0,0,0,1,0,0,0,0,1,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.041666667,0,0,0,0,0,0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
100,0,0,0,0,3,0.076923077,0,0,0,1,0,0,0,0,1,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.230769231,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
101,0,0,0,0,3,0.090909091,0,0,0,1,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
102,0,1,0,0,3,0.5,0,0,0,1,0,0,0,0,1,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
103,0,0,0,0,3,0.05,0,1,0,1,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
104,0,1,0,0,5,0.047619048,0,0,0,1,0,0,0,0,1,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
105,0,1,0,0,4,0.037037037,0,0,0,1,0,0,0,0,1,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.037037037,0,0,0,0,0,0,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
106,0,1,0,0,4,0.038461538,0,0,0,1,0,0,0,0,1,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.038461538,0,0,0,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
107,0,0,0,0,3,0.071428571,0,0,0,1,0,0,0,0,1,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.214285714,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
108,0,0,0,0,3,0.083333333,0,0,0,1,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
109,0,1,0,0,5,0.043478261,0,0,0,1,0,0,0,0,1,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.043478261,0,0,0,0,0,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
110,0,1,0,0,4,0.045454545,0,0,0,1,0,0,0,0,1,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.045454545,0,0,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,0,0
111,0,0,0,0,3,0.083333333,0,1,0,0,0,0,0,0,1,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
112,0,0,0,0,3,0.090909091,0,1,0,0,0,0,0,0,1,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,F,1,0
